orden_venta,producto,producto_template,cantidad,unidad_medida,precio_unitario,subtotal,actualizado
S00020,[PTEXP002] SOURSOP PULP 12 X 14 OZ,[PTEXP002] SOURSOP PULP 12 X 14 OZ,700.0,Caja de 12,15.77,11039.0,2026-08-25 20:30:28
S00020,[PTEXP006] TAMARILLO PULP 12 X 14 OZ,[PTEXP006] TAMARILLO PULP 12 X 14 OZ,100.0,Caja de 12,10.53,1053.0,2026-08-25 20:30:28
S00020,[PTEXP007] PASSION FRUIT PULP 12 X 14 OZ,[PTEXP007] PASSION FRUIT PULP 12 X 14 OZ,840.0,Caja de 12,18.58,15607.2,2026-08-25 20:30:28
S00020,[PTEXP009] PINEAPPLE PULP 12 X 14 OZ,[PTEXP009] PINEAPPLE PULP 12 X 14 OZ,200.0,Caja de 12,8.48,1696.0,2026-08-25 20:30:28
S00016,[SALS007] SALSA DE CHOCOLATE 1 KG,[SALS007] SALSA DE CHOCOLATE 1 KG,1000.0,kg,3.79,3790.0,2026-08-25 20:30:28
S00015,[SALS007] SALSA DE CHOCOLATE 1 KG,[SALS007] SALSA DE CHOCOLATE 1 KG,400.0,kg,3.79,1516.0,2026-08-25 20:30:28
S00014,[PTEXP016] Pulpa Mora America x 250 gr (CAJAS 10 UDS),[PTEXP016] Pulpa Mora America x 250 gr (CAJAS 10 UDS),3420.0,Units,0.66,2257.2,2026-08-25 20:30:28
S00014,[PTEXP016] Pulpa Mora America x 250 gr (CAJAS 10 UDS),[PTEXP016] Pulpa Mora America x 250 gr (CAJAS 10 UDS),0.0,Units,0.0,0.0,2026-08-25 20:30:28
S00014,[PTEXP019] Pulpa Lulo America x 250 gr (CAJAS 10 UDS),[PTEXP019] Pulpa Lulo America x 250 gr (CAJAS 10 UDS),0.0,Units,0.0,0.0,2026-08-25 20:30:28
S00014,[PTEXP018] Pulpa Guanabana America x 250 gr (CAJAS 10 UDS),[PTEXP018] Pulpa Guanabana America x 250 gr (CAJAS 10 UDS),0.0,Units,0.0,0.0,2026-08-25 20:30:28
S00014,[PTEXP020] Pulpa Tamarindo America x 250 gr (CAJAS 10 UDS),[PTEXP020] Pulpa Tamarindo America x 250 gr (CAJAS 10 UDS),0.0,Units,0.0,0.0,2026-08-25 20:30:28
S00014,[PTEXP013] Pulpa Tomate de Árbol America x 250 gr (CAJAS 10 UDS),[PTEXP013] Pulpa Tomate de Árbol America x 250 gr (CAJAS 10 UDS),0.0,Units,0.0,0.0,2026-08-25 20:30:28
S00014,[PTEXP012] Pulpa Mango America x 250 gr (CAJAS 10 UDS),[PTEXP012] Pulpa Mango America x 250 gr (CAJAS 10 UDS),0.0,Units,0.0,0.0,2026-08-25 20:30:28
S00014,[PTEXP021] Tomate Arbol Congelado América x 500gr (Cajas de 12 uds),[PTEXP021] Tomate Arbol Congelado América x 500gr (Cajas de 12 uds),0.0,Units,0.0,0.0,2026-08-25 20:30:28
S00014,[PTEXP019] Pulpa Lulo America x 250 gr (CAJAS 10 UDS),[PTEXP019] Pulpa Lulo America x 250 gr (CAJAS 10 UDS),27360.0,Units,0.57,15595.2,2026-08-25 20:30:28
S00014,[PTEXP018] Pulpa Guanabana America x 250 gr (CAJAS 10 UDS),[PTEXP018] Pulpa Guanabana America x 250 gr (CAJAS 10 UDS),17100.0,Units,0.86,14706.0,2026-08-25 20:30:28
S00014,[PTEXP020] Pulpa Tamarindo America x 250 gr (CAJAS 10 UDS),[PTEXP020] Pulpa Tamarindo America x 250 gr (CAJAS 10 UDS),6840.0,Units,0.65,4446.0,2026-08-25 20:30:28
S00014,[PTEXP013] Pulpa Tomate de Árbol America x 250 gr (CAJAS 10 UDS),[PTEXP013] Pulpa Tomate de Árbol America x 250 gr (CAJAS 10 UDS),6840.0,Units,0.53,3625.2,2026-08-25 20:30:28
S00014,[PTEXP012] Pulpa Mango America x 250 gr (CAJAS 10 UDS),[PTEXP012] Pulpa Mango America x 250 gr (CAJAS 10 UDS),10260.0,Units,0.43,4411.8,2026-08-25 20:30:28
S00014,[PTEXP021] Tomate Arbol Congelado América x 500gr (Cajas de 12 uds),[PTEXP021] Tomate Arbol Congelado América x 500gr (Cajas de 12 uds),3168.0,Units,1.32,4181.76,2026-08-25 20:30:28
S00013,[PTEXP015] Pulpa Maracuyá America x 250 gr (CAJAS 10 UDS),[PTEXP015] Pulpa Maracuyá America x 250 gr (CAJAS 10 UDS),13680.0,Units,0.9,12312.0,2026-08-25 20:30:28
S00013,[PTEXP020] Pulpa Tamarindo America x 250 gr (CAJAS 10 UDS),[PTEXP020] Pulpa Tamarindo America x 250 gr (CAJAS 10 UDS),17100.0,Units,0.65,11115.0,2026-08-25 20:30:28
S00013,[PTEXP014] Maracuyá C/ Pepas x 500 gr (CAJAS 10 UDS),[PTEXP014] Maracuyá C/ Pepas x 500 gr (CAJAS 10 UDS),1980.0,Units,1.88,3722.4,2026-08-25 20:30:28
S00013,[PTEXP022] Lulo Entero Congelado América x 500gr (Cajas de 12 uds),[PTEXP022] Lulo Entero Congelado América x 500gr (Cajas de 12 uds),6336.0,Units,1.32,8363.52,2026-08-25 20:30:28
S00013,[PTEXP012] Pulpa Mango America x 250 gr (CAJAS 10 UDS),[PTEXP012] Pulpa Mango America x 250 gr (CAJAS 10 UDS),10260.0,Units,0.43,4411.8,2026-08-25 20:30:28
S00013,[PTEXP013] Pulpa Tomate de Árbol America x 250 gr (CAJAS 10 UDS),[PTEXP013] Pulpa Tomate de Árbol America x 250 gr (CAJAS 10 UDS),10260.0,Units,0.53,5437.8,2026-08-25 20:30:28
S00013,[PTEXP021] Tomate Arbol Congelado América x 500gr (Cajas de 12 uds),[PTEXP021] Tomate Arbol Congelado América x 500gr (Cajas de 12 uds),4752.0,Units,1.32,6272.64,2026-08-25 20:30:28
S00012,[PTEXP015] Pulpa Maracuyá America x 250 gr (CAJAS 10 UDS),[PTEXP015] Pulpa Maracuyá America x 250 gr (CAJAS 10 UDS),13680.0,Units,0.9,12312.0,2026-08-25 20:30:28
S00012,[PTEXP014] Maracuyá C/ Pepas x 500 gr (CAJAS 10 UDS),[PTEXP014] Maracuyá C/ Pepas x 500 gr (CAJAS 10 UDS),3960.0,Units,1.88,7444.8,2026-08-25 20:30:28
S00012,[PTEXP022] Lulo Entero Congelado América x 500gr (Cajas de 12 uds),[PTEXP022] Lulo Entero Congelado América x 500gr (Cajas de 12 uds),4752.0,Units,1.32,6272.64,2026-08-25 20:30:28
S00012,[PTEXP012] Pulpa Mango America x 250 gr (CAJAS 10 UDS),[PTEXP012] Pulpa Mango America x 250 gr (CAJAS 10 UDS),3420.0,Units,0.43,1470.6,2026-08-25 20:30:28
S00012,[PTEXP018] Pulpa Guanabana America x 250 gr (CAJAS 10 UDS),[PTEXP018] Pulpa Guanabana America x 250 gr (CAJAS 10 UDS),10260.0,Units,0.86,8823.6,2026-08-25 20:30:28
S00012,[PTEXP013] Pulpa Tomate de Árbol America x 250 gr (CAJAS 10 UDS),[PTEXP013] Pulpa Tomate de Árbol America x 250 gr (CAJAS 10 UDS),13680.0,Units,0.53,7250.4,2026-08-25 20:30:28
S00012,[PTEXP021] Tomate Arbol Congelado América x 500gr (Cajas de 12 uds),[PTEXP021] Tomate Arbol Congelado América x 500gr (Cajas de 12 uds),3168.0,Units,1.32,4181.76,2026-08-25 20:30:28
S00012,[PTEXP016] Pulpa Mora America x 250 gr (CAJAS 10 UDS),[PTEXP016] Pulpa Mora America x 250 gr (CAJAS 10 UDS),13680.0,Units,0.66,9028.8,2026-08-25 20:30:28
S00011,[PTEXP015] Pulpa Maracuyá America x 250 gr (CAJAS 10 UDS),[PTEXP015] Pulpa Maracuyá America x 250 gr (CAJAS 10 UDS),17100.0,Units,0.9,15390.0,2026-08-25 20:30:28
S00011,[PTEXP017] Pulpa Guayaba America x 250 gr (CAJAS 10 UDS),[PTEXP017] Pulpa Guayaba America x 250 gr (CAJAS 10 UDS),20520.0,Units,0.42,8618.4,2026-08-25 20:30:28
S00011,[PTEXP014] Maracuyá C/ Pepas x 500 gr (CAJAS 10 UDS),[PTEXP014] Maracuyá C/ Pepas x 500 gr (CAJAS 10 UDS),1980.0,Units,1.88,3722.4,2026-08-25 20:30:28
S00011,[PTEXP022] Lulo Entero Congelado América x 500gr (Cajas de 12 uds),[PTEXP022] Lulo Entero Congelado América x 500gr (Cajas de 12 uds),3168.0,Units,1.32,4181.76,2026-08-25 20:30:28
S00011,[PTEXP018] Pulpa Guanabana America x 250 gr (CAJAS 10 UDS),[PTEXP018] Pulpa Guanabana America x 250 gr (CAJAS 10 UDS),10260.0,Units,0.86,8823.6,2026-08-25 20:30:28
S00011,[PTEXP021] Tomate Arbol Congelado América x 500gr (Cajas de 12 uds),[PTEXP021] Tomate Arbol Congelado América x 500gr (Cajas de 12 uds),6336.0,Units,1.32,8363.52,2026-08-25 20:30:28
S00011,[PTEXP016] Pulpa Mora America x 250 gr (CAJAS 10 UDS),[PTEXP016] Pulpa Mora America x 250 gr (CAJAS 10 UDS),6840.0,Units,0.66,4514.4,2026-08-25 20:30:28
S00005,[SALS006] SALSA DE FRESA EDULCORADA 15 KG,[SALS006] SALSA DE FRESA EDULCORADA 15 KG,2385.0,kg,3.14,7488.9,2026-08-25 20:30:28
S00006,[SALS008] SALSA LISA DE FRESA ,[SALS008] SALSA LISA DE FRESA ,480.0,kg,2.8,1344.0,2026-08-25 20:30:28
S00006,[SALS009] SALSA DE ARANDANO,[SALS009] SALSA DE ARANDANO,420.0,kg,9.97,4187.4,2026-08-25 20:30:28
S00010,[PULP001] COCO RALLADO 20 KG,[PULP001] COCO RALLADO 20 KG,1900.0,kg,4.0,7600.0,2026-08-25 20:30:28
S00007,[PULP017] PULPA DE MORA 16 KG,[PULP017] PULPA DE MORA 16 KG,1008.0,kg,3.09,3114.72,2026-08-25 20:30:28
S00007,[PULP005] PULPA DE NARANJILLA 16 KG,[PULP005] PULPA DE NARANJILLA 16 KG,208.0,kg,3.0,624.0,2026-08-25 20:30:28
S00007,[PULP016] PULPA DE FRESA 16 KG,[PULP016] PULPA DE FRESA 16 KG,800.0,kg,2.7,2160.0,2026-08-25 20:30:28
S00004,[SALS007] SALSA DE CHOCOLATE 1 KG,[SALS007] SALSA DE CHOCOLATE 1 KG,1000.0,kg,3.79,3790.0,2026-08-25 20:30:28
S00003,[FRUTP005] FRESA PICADA 16 KG,[FRUTP005] FRESA PICADA 16 KG,576.0,kg,2.04,1175.04,2026-08-25 20:30:28
S00002,[FRUTP005] FRESA PICADA 16 KG,[FRUTP005] FRESA PICADA 16 KG,1728.0,kg,2.04,3525.12,2026-08-25 20:30:28
S00001,[PULP025] PULPA DE MANGO 16 KG,[PULP025] PULPA DE MANGO 16 KG,144.0,kg,1.37,197.28,2026-08-25 20:30:28
